loss,grad_norm,learning_rate,epoch,step,eval_loss,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
0.5472,0.17930185794830322,1.895948891751234e-05,0.5446009389671361,29,,,,,,,,,
0.5885,0.17634481191635132,1.8868824703632658e-05,0.5633802816901409,30,,,,,,,,,
0.5955,0.18254558742046356,1.8774609478731048e-05,0.5821596244131455,31,,,,,,,,,
0.593,0.18092083930969238,1.8676880965878293e-05,0.6009389671361502,32,,,,,,,,,
0.5397,0.17142102122306824,1.857567829483937e-05,0.6197183098591549,33,,,,,,,,,
0.5765,0.18043020367622375,1.84710419864062e-05,0.6384976525821596,34,,,,,,,,,
0.5424,0.17485037446022034,1.8363013936173393e-05,0.6572769953051644,35,,,,,,,,,
0.581,0.17525938153266907,1.8251637397763597e-05,0.676056338028169,36,,,,,,,,,
0.5556,0.19324201345443726,1.8136956965509064e-05,0.6948356807511737,37,,,,,,,,,
0.5192,0.17361360788345337,1.8019018556596402e-05,0.7136150234741784,38,,,,,,,,,
0.5724,0.17632617056369781,1.7897869392681685e-05,0.7323943661971831,39,,,,,,,,,
0.5532,0.1973903477191925,1.7773557980983264e-05,0.7511737089201878,40,,,,,,,,,
,,,0.7511737089201878,40,0.5433587431907654,10.7417,27.929,3.538,,,,,
0.5444,0.18187309801578522,1.7646134094859816e-05,0.7699530516431925,41,,,,,,,,,
0.5666,0.17604005336761475,1.7515648753881495e-05,0.7887323943661971,42,,,,,,,,,
0.5573,0.1864733099937439,1.738215420340205e-05,0.8075117370892019,43,,,,,,,,,
0.5023,0.1851363480091095,1.7245703893640188e-05,0.8262910798122066,44,,,,,,,,,
0.6554,0.1729242205619812,1.7106352458278524e-05,0.8450704225352113,45,,,,,,,,,
0.5865,0.16881868243217468,1.696415569258862e-05,0.863849765258216,46,,,,,,,,,
0.5105,0.1687563955783844,1.6819170531091018e-05,0.8826291079812206,47,,,,,,,,,
0.534,0.1540117710828781,1.667145502475907e-05,0.9014084507042254,48,,,,,,,,,
0.5514,0.16116926074028015,1.6521068317775756e-05,0.92018779342723,49,,,,,,,,,
0.5542,0.16082997620105743,1.6368070623852794e-05,0.9389671361502347,50,,,,,,,,,
0.4718,0.15688329935073853,1.6212523202121547e-05,0.9577464788732394,51,,,,,,,,,
0.5217,0.1677284836769104,1.6054488332605282e-05,0.9765258215962441,52,,,,,,,,,
0.5148,0.17356078326702118,1.589402929128276e-05,0.9953051643192489,53,,,,,,,,,
0.5136,0.3263437747955322,1.573121032475297e-05,1.0,54,,,,,,,,,
0.524,0.17502138018608093,1.5566096624511306e-05,1.0187793427230047,55,,,,,,,,,
0.5602,0.17034678161144257,1.5398754300847346e-05,1.0375586854460095,56,,,,,,,,,
0.4834,0.1645645797252655,1.5229250356374804e-05,1.056338028169014,57,,,,,,,,,
0.4861,0.1665985882282257,1.5057652659204198e-05,1.0751173708920188,58,,,,,,,,,
0.5087,0.1610785722732544,1.4884029915768945e-05,1.0938967136150235,59,,,,,,,,,
0.4803,0.16216017305850983,1.4708451643315827e-05,1.1126760563380282,60,,,,,,,,,
,,,1.1126760563380282,60,0.5001952052116394,10.7403,27.932,3.538,,,,,
0.5017,0.18086230754852295,1.4530988142070802e-05,1.131455399061033,61,,,,,,,,,
0.502,0.15681220591068268,1.4351710467091337e-05,1.1502347417840375,62,,,,,,,,,
0.5255,0.17356270551681519,1.4170690399816469e-05,1.1690140845070423,63,,,,,,,,,
0.5103,0.17102786898612976,1.3988000419326073e-05,1.187793427230047,64,,,,,,,,,
0.4963,0.1742931604385376,1.3803713673320773e-05,1.2065727699530517,65,,,,,,,,,
0.5637,0.17634381353855133,1.3617903948834155e-05,1.2253521126760563,66,,,,,,,,,
0.524,0.16904571652412415,1.343064564268899e-05,1.244131455399061,67,,,,,,,,,
0.546,0.1753954440355301,1.324201373170929e-05,1.2629107981220657,68,,,,,,,,,
0.5282,0.1758251041173935,1.3052083742700172e-05,1.2816901408450705,69,,,,,,,,,
0.5103,0.16757744550704956,1.286093172220748e-05,1.300469483568075,70,,,,,,,,,
0.526,0.1697559952735901,1.2668634206069305e-05,1.3192488262910798,71,,,,,,,,,
0.4824,0.1602931171655655,1.2475268188771628e-05,1.3380281690140845,72,,,,,,,,,
0.4476,0.15927787125110626,1.2280911092620298e-05,1.3568075117370892,73,,,,,,,,,
0.5181,0.17138779163360596,1.2085640736741708e-05,1.375586854460094,74,,,,,,,,,
0.4608,0.16446825861930847,1.1889535305924619e-05,1.3943661971830985,75,,,,,,,,,
0.4886,0.18888764083385468,1.1692673319315541e-05,1.4131455399061033,76,,,,,,,,,
0.4961,0.16935083270072937,1.1495133598980263e-05,1.431924882629108,77,,,,,,,,,
0.5078,0.17642909288406372,1.1296995238344084e-05,1.4507042253521127,78,,,,,,,,,
0.4777,0.15045182406902313,1.1098337570523397e-05,1.4694835680751175,79,,,,,,,,,
0.4752,0.1635744720697403,1.08992401365613e-05,1.488262910798122,80,,,,,,,,,
,,,1.488262910798122,80,0.4769549071788788,10.7491,27.909,3.535,,,,,
0.4479,0.1684560477733612,1.0699782653579973e-05,1.5070422535211268,81,,,,,,,,,
0.4537,0.17201785743236542,1.0500044982862519e-05,1.5258215962441315,82,,,,,,,,,
0.4571,0.15472768247127533,1.0300107097877114e-05,1.544600938967136,83,,,,,,,,,
0.471,0.1715264767408371,1.0100049052256236e-05,1.563380281690141,84,,,,,,,,,
0.5161,0.18555064499378204,9.899950947743767e-06,1.5821596244131455,85,,,,,,,,,
0.5239,0.16480329632759094,9.699892902122887e-06,1.6009389671361502,86,,,,,,,,,
0.4886,0.17308135330677032,9.499955017137485e-06,1.619718309859155,87,,,,,,,,,
0.4596,0.17199237644672394,9.300217346420029e-06,1.6384976525821595,88,,,,,,,,,
0.4087,0.15540985763072968,9.100759863438702e-06,1.6572769953051645,89,,,,,,,,,
0.4745,0.1687198281288147,8.901662429476607e-06,1.676056338028169,90,,,,,,,,,
0.4391,0.18008184432983398,8.703004761655918e-06,1.6948356807511737,91,,,,,,,,,
0.5115,0.1664758324623108,8.504866401019738e-06,1.7136150234741785,92,,,,,,,,,
0.4817,0.1680344194173813,8.30732668068446e-06,1.732394366197183,93,,,,,,,,,
0.4878,0.18529731035232544,8.110464694075383e-06,1.7511737089201878,94,,,,,,,,,
0.4665,0.177181676030159,7.914359263258295e-06,1.7699530516431925,95,,,,,,,,,
0.4847,0.16743558645248413,7.719088907379705e-06,1.788732394366197,96,,,,,,,,,
0.4266,0.16200189292430878,7.524731811228374e-06,1.807511737089202,97,,,,,,,,,
0.5075,0.18090346455574036,7.331365793930698e-06,1.8262910798122065,98,,,,,,,,,
0.4898,0.17005817592144012,7.139068277792524e-06,1.8450704225352113,99,,,,,,,,,
0.4916,0.17113059759140015,6.947916257299829e-06,1.863849765258216,100,,,,,,,,,
,,,1.863849765258216,100,0.46444061398506165,10.7439,27.923,3.537,,,,,
0.5079,0.16297174990177155,6.757986268290713e-06,1.8826291079812205,101,,,,,,,,,
0.4714,0.16359587013721466,6.569354357311015e-06,1.9014084507042255,102,,,,,,,,,
0.4786,0.17718574404716492,6.382096051165847e-06,1.92018779342723,103,,,,,,,,,
0.4484,0.16648387908935547,6.196286326679231e-06,1.9389671361502347,104,,,,,,,,,
0.4244,0.17702190577983856,6.0119995806739316e-06,1.9577464788732395,105,,,,,,,,,
0.4589,0.1785018891096115,5.829309600183536e-06,1.976525821596244,106,,,,,,,,,
0.4635,0.16582337021827698,5.648289532908666e-06,1.995305164319249,107,,,,,,,,,
0.3501,0.3381715714931488,5.469011857929202e-06,2.0,108,,,,,,,,,
0.4272,0.16941101849079132,5.291548356684177e-06,2.0187793427230045,109,,,,,,,,,
0.425,0.16293424367904663,5.115970084231059e-06,2.0375586854460095,110,,,,,,,,,
0.5062,0.17957615852355957,4.942347340795803e-06,2.056338028169014,111,,,,,,,,,
0.5104,0.16749905049800873,4.7707496436252e-06,2.075117370892019,112,,,,,,,,,
0.4695,0.1661573201417923,4.601245699152659e-06,2.0938967136150235,113,,,,,,,,,
0.5228,0.1669670045375824,4.4339033754886974e-06,2.112676056338028,114,,,,,,,,,
0.438,0.15892371535301208,4.268789675247029e-06,2.131455399061033,115,,,,,,,,,
0.4731,0.16415534913539886,4.105970708717244e-06,2.1502347417840375,116,,,,,,,,,
0.4181,0.1845925748348236,3.945511667394719e-06,2.169014084507042,117,,,,,,,,,
0.436,0.18084074556827545,3.787476797878459e-06,2.187793427230047,118,,,,,,,,,
0.4965,0.1606048196554184,3.6319293761472073e-06,2.2065727699530515,119,,,,,,,,,
0.4776,0.1764272302389145,3.47893168222425e-06,2.2253521126760565,120,,,,,,,,,
,,,2.2253521126760565,120,0.45858389139175415,10.737,27.941,3.539,,,,,
0.4762,0.17173932492733002,3.3285449752409315e-06,2.244131455399061,121,,,,,,,,,
0.4289,0.16478045284748077,3.1808294689089856e-06,2.262910798122066,122,,,,,,,,,
0.4616,0.1584678590297699,3.035844307411384e-06,2.2816901408450705,123,,,,,,,,,
0.4243,0.17400874197483063,2.8936475417214795e-06,2.300469483568075,124,,,,,,,,,
0.5379,0.19249916076660156,2.754296106359811e-06,2.31924882629108,125,,,,,,,,,
0.5066,0.17770719528198242,2.6178457965979543e-06,2.3380281690140845,126,,,,,,,,,
0.4421,0.18309934437274933,2.484351246118507e-06,2.356807511737089,127,,,,,,,,,
0.456,0.1597190499305725,2.353865905140187e-06,2.375586854460094,128,,,,,,,,,
0.464,0.16322362422943115,2.226442019016739e-06,2.3943661971830985,129,,,,,,,,,
0.5196,0.16916504502296448,2.1021306073183166e-06,2.4131455399061035,130,,,,,,,,,
0.4544,0.17779703438282013,1.9809814434036e-06,2.431924882629108,131,,,,,,,,,
0.4745,0.16850075125694275,1.8630430344909378e-06,2.4507042253521125,132,,,,,,,,,
0.4387,0.1644921600818634,1.748362602236403e-06,2.4694835680751175,133,,,,,,,,,
0.4686,0.15814682841300964,1.63698606382661e-06,2.488262910798122,134,,,,,,,,,
0.4821,0.16697360575199127,1.528958013593801e-06,2.507042253521127,135,,,,,,,,,
0.4849,0.1664801985025406,1.4243217051606285e-06,2.5258215962441315,136,,,,,,,,,
0.4136,0.16374731063842773,1.3231190341217081e-06,2.544600938967136,137,,,,,,,,,
0.4467,0.17342106997966766,1.2253905212689554e-06,2.563380281690141,138,,,,,,,,,
0.4213,0.1561030149459839,1.1311752963673438e-06,2.5821596244131455,139,,,,,,,,,
0.4904,0.16668076813220978,1.0405110824876619e-06,2.60093896713615,140,,,,,,,,,
,,,2.60093896713615,140,0.45628803968429565,10.746,27.917,3.536,,,,,
0.4664,0.1738269031047821,9.534341809024583e-07,2.619718309859155,141,,,,,,,,,
0.4807,0.18774424493312836,8.699794565512976e-07,2.6384976525821595,142,,,,,,,,,
0.4677,0.1812930405139923,7.901803240810901e-07,2.6572769953051645,143,,,,,,,,,
0.4848,0.18025165796279907,7.140687344671282e-07,2.676056338028169,144,,,,,,,,,
0.4563,0.17113028466701508,6.416751622201389e-07,2.694835680751174,145,,,,,,,,,
0.4842,0.17402611672878265,5.730285931845381e-07,2.7136150234741785,146,,,,,,,,,
0.4597,0.15782341361045837,5.08156512932696e-07,2.732394366197183,147,,,,,,,,,
0.4861,0.16877736151218414,4.4708489575993496e-07,2.751173708920188,148,,,,,,,,,
0.4505,0.1581559181213379,3.8983819428460414e-07,2.7699530516431925,149,,,,,,,,,
0.5602,0.18099622428417206,3.364393296574453e-07,2.788732394366197,150,,,,,,,,,
0.4475,0.16570234298706055,2.8690968238412444e-07,2.807511737089202,151,,,,,,,,,
0.4557,0.17352868616580963,2.41269083764647e-07,2.8262910798122065,152,,,,,,,,,
0.4047,0.18517331779003143,1.9953580795304628e-07,2.845070422535211,153,,,,,,,,,
0.4557,0.1653820276260376,1.6172656464055748e-07,2.863849765258216,154,,,,,,,,,
0.4651,0.15784990787506104,1.278564923651704e-07,2.8826291079812205,155,,,,,,,,,
0.4297,0.18349479138851166,9.793915245028595e-08,2.9014084507042255,156,,,,,,,,,
0.4535,0.16592389345169067,7.19865235748507e-08,2.92018779342723,157,,,,,,,,,
0.4473,0.17202936112880707,5.000899697719552e-08,2.938967136150235,158,,,,,,,,,
0.4061,0.16649885475635529,3.201537229445051e-08,2.9577464788732395,159,,,,,,,,,
0.4438,0.17470696568489075,1.8012854039244354e-08,2.976525821596244,160,,,,,,,,,
,,,2.976525821596244,160,0.45581939816474915,10.734,27.948,3.54,,,,,
0.4619,0.15070568025112152,8.007048715068522e-09,2.995305164319249,161,,,,,,,,,
0.5826,0.4336908459663391,2.0019625714740032e-09,3.0,162,,,,,,,,,
,,,3.0,162,,,,,553.7911,9.209,0.293,4.011240092398387e+16,0.5151711739139793
,,,3.0,162,0.45581939816474915,10.7434,27.924,3.537,,,,,
