loss,grad_norm,learning_rate,epoch,step,eval_loss,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
0.4501,0.18294009566307068,4.61776049660155e-05,0.6384976525821596,34,,,,,,,,,
0.4392,0.19758111238479614,4.590753484043348e-05,0.6572769953051644,35,,,,,,,,,
0.4696,0.19491812586784363,4.562909349440899e-05,0.676056338028169,36,,,,,,,,,
0.4259,0.19833138585090637,4.534239241377266e-05,0.6948356807511737,37,,,,,,,,,
0.4052,0.1789514273405075,4.5047546391491e-05,0.7136150234741784,38,,,,,,,,,
0.4564,0.2008368968963623,4.474467348170421e-05,0.7323943661971831,39,,,,,,,,,
0.4296,0.19083517789840698,4.4433894952458156e-05,0.7511737089201878,40,,,,,,,,,
,,,0.7511737089201878,40,0.4335622191429138,10.7341,27.948,3.54,,,,,
0.4306,0.19438466429710388,4.411533523714954e-05,0.7699530516431925,41,,,,,,,,,
0.4503,0.1921607255935669,4.378912188470373e-05,0.7887323943661971,42,,,,,,,,,
0.4469,0.1943729668855667,4.345538550850512e-05,0.8075117370892019,43,,,,,,,,,
0.3906,0.20655393600463867,4.311425973410047e-05,0.8262910798122066,44,,,,,,,,,
0.5468,0.2003040909767151,4.2765881145696306e-05,0.8450704225352113,45,,,,,,,,,
0.4894,0.19839447736740112,4.241038923147154e-05,0.863849765258216,46,,,,,,,,,
0.4022,0.1734263002872467,4.204792632772754e-05,0.8826291079812206,47,,,,,,,,,
0.4418,0.17825892567634583,4.167863756189767e-05,0.9014084507042254,48,,,,,,,,,
0.4557,0.17258788645267487,4.130267079443938e-05,0.92018779342723,49,,,,,,,,,
0.4546,0.1718554049730301,4.092017655963198e-05,0.9389671361502347,50,,,,,,,,,
0.3796,0.1694946438074112,4.053130800530386e-05,0.9577464788732394,51,,,,,,,,,
0.4288,0.20270952582359314,4.013622083151321e-05,0.9765258215962441,52,,,,,,,,,
0.4202,0.20932650566101074,3.9735073228206896e-05,0.9953051643192489,53,,,,,,,,,
0.4205,0.503129780292511,3.932802581188243e-05,1.0,54,,,,,,,,,
0.4134,0.18640641868114471,3.8915241561278266e-05,1.0187793427230047,55,,,,,,,,,
0.4636,0.19885976612567902,3.849688575211836e-05,1.0375586854460095,56,,,,,,,,,
0.3825,0.20249541103839874,3.807312589093701e-05,1.056338028169014,57,,,,,,,,,
0.3868,0.20716390013694763,3.7644131648010494e-05,1.0751173708920188,58,,,,,,,,,
0.4212,0.18222029507160187,3.721007478942236e-05,1.0938967136150235,59,,,,,,,,,
0.3837,0.18356165289878845,3.677112910828957e-05,1.1126760563380282,60,,,,,,,,,
,,,1.1126760563380282,60,0.40905383229255676,10.7472,27.914,3.536,,,,,
0.4037,0.21630893647670746,3.632747035517701e-05,1.131455399061033,61,,,,,,,,,
0.4141,0.18450282514095306,3.587927616772834e-05,1.1502347417840375,62,,,,,,,,,
0.4352,0.20307981967926025,3.5426725999541174e-05,1.1690140845070423,63,,,,,,,,,
0.4103,0.1990140825510025,3.497000104831518e-05,1.187793427230047,64,,,,,,,,,
0.3982,0.21480566263198853,3.450928418330193e-05,1.2065727699530517,65,,,,,,,,,
0.4679,0.20503707230091095,3.404475987208539e-05,1.2253521126760563,66,,,,,,,,,
0.4262,0.18755197525024414,3.357661410672247e-05,1.244131455399061,67,,,,,,,,,
0.4548,0.19863420724868774,3.310503432927322e-05,1.2629107981220657,68,,,,,,,,,
0.4333,0.20088183879852295,3.263020935675043e-05,1.2816901408450705,69,,,,,,,,,
0.4166,0.19273073971271515,3.21523293055187e-05,1.300469483568075,70,,,,,,,,,
0.4285,0.19599227607250214,3.167158551517326e-05,1.3192488262910798,71,,,,,,,,,
0.3857,0.20753218233585358,3.118817047192907e-05,1.3380281690140845,72,,,,,,,,,
0.354,0.19852018356323242,3.070227773155074e-05,1.3568075117370892,73,,,,,,,,,
0.429,0.19862903654575348,3.021410184185427e-05,1.375586854460094,74,,,,,,,,,
0.3793,0.1925574392080307,2.9723838264811545e-05,1.3943661971830985,75,,,,,,,,,
0.3949,0.20814821124076843,2.9231683298288853e-05,1.4131455399061033,76,,,,,,,,,
0.404,0.19299063086509705,2.873783399745066e-05,1.431924882629108,77,,,,,,,,,
0.4216,0.21234539151191711,2.824248809586021e-05,1.4507042253521127,78,,,,,,,,,
0.3993,0.19754187762737274,2.774584392630849e-05,1.4694835680751175,79,,,,,,,,,
0.3873,0.21028342843055725,2.7248100341403247e-05,1.488262910798122,80,,,,,,,,,
,,,1.488262910798122,80,0.39659231901168823,10.7484,27.911,3.535,,,,,
0.3631,0.20178832113742828,2.6749456633949932e-05,1.5070422535211268,81,,,,,,,,,
0.3681,0.21721401810646057,2.6250112457156296e-05,1.5258215962441315,82,,,,,,,,,
0.3723,0.18914362788200378,2.5750267744692786e-05,1.544600938967136,83,,,,,,,,,
0.387,0.21649658679962158,2.5250122630640587e-05,1.563380281690141,84,,,,,,,,,
0.4258,0.20864276587963104,2.474987736935942e-05,1.5821596244131455,85,,,,,,,,,
0.4412,0.21605184674263,2.4249732255307216e-05,1.6009389671361502,86,,,,,,,,,
0.4021,0.20497174561023712,2.374988754284371e-05,1.619718309859155,87,,,,,,,,,
0.3762,0.20964057743549347,2.3250543366050074e-05,1.6384976525821595,88,,,,,,,,,
0.3257,0.19744205474853516,2.2751899658596755e-05,1.6572769953051645,89,,,,,,,,,
0.3877,0.19477654993534088,2.2254156073691518e-05,1.676056338028169,90,,,,,,,,,
0.3511,0.21320441365242004,2.1757511904139793e-05,1.6948356807511737,91,,,,,,,,,
0.4282,0.2074856162071228,2.1262166002549344e-05,1.7136150234741785,92,,,,,,,,,
0.4037,0.21999050676822662,2.0768316701711153e-05,1.732394366197183,93,,,,,,,,,
0.4,0.2024347186088562,2.0276161735188458e-05,1.7511737089201878,94,,,,,,,,,
0.3859,0.20737124979496002,1.9785898158145738e-05,1.7699530516431925,95,,,,,,,,,
0.394,0.2153308391571045,1.9297722268449264e-05,1.788732394366197,96,,,,,,,,,
0.3454,0.1950928419828415,1.8811829528070935e-05,1.807511737089202,97,,,,,,,,,
0.4225,0.2065703570842743,1.8328414484826745e-05,1.8262910798122065,98,,,,,,,,,
0.41,0.19575436413288116,1.7847670694481307e-05,1.8450704225352113,99,,,,,,,,,
0.4087,0.22328169643878937,1.7369790643249573e-05,1.863849765258216,100,,,,,,,,,
,,,1.863849765258216,100,0.3886979818344116,10.7498,27.908,3.535,,,,,
0.4323,0.20803537964820862,1.689496567072678e-05,1.8826291079812205,101,,,,,,,,,
0.3842,0.20551756024360657,1.6423385893277536e-05,1.9014084507042255,102,,,,,,,,,
0.3943,0.21967054903507233,1.5955240127914618e-05,1.92018779342723,103,,,,,,,,,
0.3693,0.21142098307609558,1.5490715816698077e-05,1.9389671361502347,104,,,,,,,,,
0.3456,0.21996501088142395,1.5029998951684828e-05,1.9577464788732395,105,,,,,,,,,
0.3811,0.20964692533016205,1.457327400045884e-05,1.976525821596244,106,,,,,,,,,
0.3903,0.2180299460887909,1.4120723832271665e-05,1.995305164319249,107,,,,,,,,,
0.2704,0.4381032884120941,1.3672529644823004e-05,2.0,108,,,,,,,,,
0.3418,0.200456902384758,1.3228870891710443e-05,2.0187793427230045,109,,,,,,,,,
0.3436,0.20243197679519653,1.2789925210577647e-05,2.0375586854460095,110,,,,,,,,,
0.4163,0.2102065086364746,1.2355868351989509e-05,2.056338028169014,111,,,,,,,,,
0.4272,0.2134484201669693,1.1926874109063e-05,2.075117370892019,112,,,,,,,,,
0.3827,0.20377452671527863,1.1503114247881648e-05,2.0938967136150235,113,,,,,,,,,
0.4323,0.21279755234718323,1.1084758438721743e-05,2.112676056338028,114,,,,,,,,,
0.3545,0.199864000082016,1.0671974188117572e-05,2.131455399061033,115,,,,,,,,,
0.3912,0.21462658047676086,1.026492677179311e-05,2.1502347417840375,116,,,,,,,,,
0.3433,0.2432868331670761,9.863779168486798e-06,2.169014084507042,117,,,,,,,,,
0.3583,0.2182708978652954,9.468691994696147e-06,2.187793427230047,118,,,,,,,,,
0.4113,0.205757275223732,9.079823440368018e-06,2.2065727699530515,119,,,,,,,,,
0.3996,0.2163950502872467,8.697329205560625e-06,2.2253521126760565,120,,,,,,,,,
,,,2.2253521126760565,120,0.38518601655960083,10.7441,27.922,3.537,,,,,
0.3955,0.2073529064655304,8.32136243810233e-06,2.244131455399061,121,,,,,,,,,
0.3495,0.2264299988746643,7.952073672272465e-06,2.262910798122066,122,,,,,,,,,
0.3812,0.20557472109794617,7.58961076852846e-06,2.2816901408450705,123,,,,,,,,,
0.3433,0.22128869593143463,7.2341188543036985e-06,2.300469483568075,124,,,,,,,,,
0.4498,0.22690725326538086,6.885740265899526e-06,2.31924882629108,125,,,,,,,,,
0.4171,0.22957868874073029,6.544614491494885e-06,2.3380281690140845,126,,,,,,,,,
0.3577,0.2291867733001709,6.210878115296267e-06,2.356807511737089,127,,,,,,,,,
0.3731,0.20196805894374847,5.884664762850467e-06,2.375586854460094,128,,,,,,,,,
0.384,0.2061682790517807,5.566105047541847e-06,2.3943661971830985,129,,,,,,,,,
0.4379,0.2114953100681305,5.255326518295792e-06,2.4131455399061035,130,,,,,,,,,
0.3698,0.2248673290014267,4.952453608509e-06,2.431924882629108,131,,,,,,,,,
0.3945,0.20923689007759094,4.657607586227345e-06,2.4507042253521125,132,,,,,,,,,
0.348,0.19584712386131287,4.370906505591007e-06,2.4694835680751175,133,,,,,,,,,
0.3833,0.20446518063545227,4.092465159566525e-06,2.488262910798122,134,,,,,,,,,
0.3994,0.21977117657661438,3.822395033984502e-06,2.507042253521127,135,,,,,,,,,
0.4005,0.2146584689617157,3.5608042629015707e-06,2.5258215962441315,136,,,,,,,,,
0.3288,0.20406599342823029,3.3077975853042703e-06,2.544600938967136,137,,,,,,,,,
0.36,0.21581009030342102,3.0634763031723882e-06,2.563380281690141,138,,,,,,,,,
0.3383,0.20241275429725647,2.8279382409183598e-06,2.5821596244131455,139,,,,,,,,,
0.4059,0.20964787900447845,2.6012777062191547e-06,2.60093896713615,140,,,,,,,,,
,,,2.60093896713615,140,0.3834895193576813,10.7449,27.92,3.537,,,,,
0.3816,0.2042883336544037,2.383585452256146e-06,2.619718309859155,141,,,,,,,,,
0.3917,0.234572172164917,2.1749486413782437e-06,2.6384976525821595,142,,,,,,,,,
0.3833,0.22000081837177277,1.975450810202725e-06,2.6572769953051645,143,,,,,,,,,
0.3982,0.22740599513053894,1.7851718361678205e-06,2.676056338028169,144,,,,,,,,,
0.3723,0.2103654146194458,1.6041879055503473e-06,2.694835680751174,145,,,,,,,,,
0.4005,0.2124638706445694,1.432571482961345e-06,2.7136150234741785,146,,,,,,,,,
0.3772,0.19661204516887665,1.27039128233174e-06,2.732394366197183,147,,,,,,,,,
0.4033,0.20220494270324707,1.1177122393998374e-06,2.751173708920188,148,,,,,,,,,
0.3616,0.19618330895900726,9.745954857115102e-07,2.7699530516431925,149,,,,,,,,,
0.4676,0.23103050887584686,8.410983241436132e-07,2.788732394366197,150,,,,,,,,,
0.3651,0.2058044970035553,7.17274205960311e-07,2.807511737089202,151,,,,,,,,,
0.3706,0.22173209488391876,6.031727094116175e-07,2.8262910798122065,152,,,,,,,,,
0.3216,0.22433458268642426,4.988395198826157e-07,2.845070422535211,153,,,,,,,,,
0.3691,0.2004072666168213,4.0431641160139367e-07,2.863849765258216,154,,,,,,,,,
0.3883,0.1993747502565384,3.1964123091292595e-07,2.8826291079812205,155,,,,,,,,,
0.3424,0.22324204444885254,2.448478811257149e-07,2.9014084507042255,156,,,,,,,,,
0.3667,0.20903697609901428,1.7996630893712675e-07,2.92018779342723,157,,,,,,,,,
0.3602,0.20948325097560883,1.250224924429888e-07,2.938967136150235,158,,,,,,,,,
0.3293,0.20775113999843597,8.003843073612627e-08,2.9577464788732395,159,,,,,,,,,
0.3581,0.21701490879058838,4.503213509811088e-08,2.976525821596244,160,,,,,,,,,
,,,2.976525821596244,160,0.3831900656223297,10.7497,27.908,3.535,,,,,
0.3805,0.18928447365760803,2.0017621787671303e-08,2.995305164319249,161,,,,,,,,,
0.4915,0.6059770584106445,5.004906428685008e-09,3.0,162,,,,,,,,,
,,,3.0,162,,,,,554.052,9.205,0.292,4.039304708053402e+16,0.42726318207052016
,,,3.0,162,0.3831900656223297,10.7655,27.867,3.53,,,,,
